,equity
2014-12-10,1.2870296899552214
2014-12-11,1.2583990838723642
2014-12-12,1.2590085314402983
2014-12-15,1.2413928965431291
2014-12-16,1.26518315449489
2014-12-17,1.2844889118035812
2014-12-18,1.2832561622792555
2014-12-19,1.3210324560880606
2014-12-22,1.3759410854471679
2014-12-23,1.3424717752083315
2014-12-24,1.311494299630462
2014-12-25,1.3399461496141394
2014-12-26,1.3594835529989273
2014-12-29,1.362921971347675
2014-12-30,1.3780989000116142
2014-12-31,1.4017611305424225
2015-01-05,1.4207503561587593
2015-01-06,1.4193504979354328
2015-01-07,1.409099899381967
2015-01-08,1.3884884149847483
2015-01-09,1.4085272396200972
2015-01-12,1.3893381134657268
2015-01-13,1.3798719847975858
2015-01-14,1.39215632528523
2015-01-15,1.4227106738450304
2015-01-16,1.4341003670015027
2015-01-19,1.3538732742856454
2015-01-20,1.3580900757676715
2015-01-21,1.4079245269955074
2015-01-22,1.4151870171961738
2015-01-23,1.431289636629711
2015-01-26,1.432756706690231
2015-01-27,1.423816465755892
2015-01-28,1.4151533084554069
2015-01-29,1.4045632745086603
2015-01-30,1.4017981175200438
2015-02-02,1.4056641084817987
2015-02-03,1.4116950543821365
2015-02-04,1.4107071407205427
2015-02-05,1.411676697878289
2015-02-06,1.414237152036125
2015-02-09,1.3970710396505481
2015-02-10,1.3962672977036363
2015-02-11,1.4003618670338136
2015-02-12,1.4013352913935615
2015-02-13,1.431068757828236
2015-02-16,1.4352806199357904
2015-02-17,1.441606558460709
2015-02-25,1.4430225946889876
2015-02-26,1.4560306585430565
2015-02-27,1.4562179963795967
2015-03-02,1.4604665120897207
2015-03-03,1.4444239911912746
2015-03-04,1.436107130336385
2015-03-05,1.4141888306568848
2015-03-06,1.4214295428820722
2015-03-09,1.4483660512172225
2015-03-10,1.4305946053725322
2015-03-11,1.4280095803591182
2015-03-12,1.4509881364879533
2015-03-13,1.451765419604476
2015-03-16,1.455828466453641
2015-03-17,1.4702716769570083
2015-03-18,1.4907797553373645
2015-03-19,1.4894185563968783
2015-03-20,1.5015203665344476
2015-03-23,1.5141091077346378
2015-03-24,1.519541563664008
2015-03-25,1.4995236345869252
2015-03-26,1.4912065622821282
2015-03-27,1.4917821760967216
2015-03-30,1.5140977814765464
2015-03-31,1.5051215379309937
2015-04-01,1.497539250191853
2015-04-02,1.4900130587314122
2015-04-03,1.4937679141606515
2015-04-07,1.5167389827963744
2015-04-08,1.5219114467734887
2015-04-09,1.5215004384469695
2015-04-10,1.5384407739087895
2015-04-13,1.5708898189658933
2015-04-14,1.5598871431512242
2015-04-15,1.5778969080563814
2015-04-16,1.6029301749078813
2015-04-17,1.6112464007059548
2015-04-20,1.5686941205890093
2015-04-21,1.5829482684569463
2015-04-22,1.5964767406498201
2015-04-23,1.5917895760397478
2015-04-24,1.5838487561817058
2015-04-27,1.6153395439848997
2015-04-28,1.6350638419314094
2015-04-29,1.618768237834312
2015-04-30,1.5971232105541873
2015-05-04,1.5957360136249066
2015-05-05,1.5584541080487673
2015-05-06,1.540317243094464
2015-05-07,1.5262663515697974
2015-05-08,1.545182078159748
2015-05-11,1.5586957468752995
2015-05-12,1.5586681938354288
2015-05-13,1.5551438106256468
2015-05-14,1.5553003867029427
2015-05-15,1.5446582260075652
2015-05-18,1.5290261086509598
2015-05-19,1.5504629158796857
2015-05-20,1.5445745234836263
2015-05-21,1.5503850341012029
2015-05-22,1.5760018407812815
2015-05-25,1.5930523453777445
2015-05-26,1.5942468507609209
2015-05-27,1.5789204610659548
2015-05-28,1.5499994846097285
2015-05-29,1.5426535746166705
2015-06-01,1.5678337104993858
2015-06-02,1.5654190026178192
2015-06-03,1.5585553361127722
2015-06-04,1.590447444435516
2015-06-05,1.5879129297604904
2015-06-08,1.6447937173879694
2015-06-09,1.632775903643768
2015-06-10,1.62174062952764
2015-06-11,1.6151784707057912
2015-06-12,1.6223193433058525
2015-06-15,1.59803584223186
2015-06-16,1.5819827039194219
2015-06-17,1.5947378194398174
2015-06-18,1.5615696072080913
2015-06-19,1.5408196058311245
2015-06-23,1.5834692299413062
2015-06-24,1.5953789951417037
2015-06-25,1.577554029473864
2015-06-26,1.5467920130364174
2015-06-29,1.5485688717968296
2015-06-30,1.5861880006486888
2015-07-01,1.5560879874425115
2015-07-02,1.5924192191271476
2015-07-03,1.5518414322264162
2015-07-06,1.6070053632360628
2015-07-07,1.6718871506592459
2015-07-08,1.6174710910004502
2015-07-09,1.6392236447192012
2015-07-10,1.6399209283657226
2015-07-13,1.6078350431736057
2015-07-14,1.619703358352242
2015-07-15,1.648678871339661
